41	43.51
75	41.33
67	36.78
42	-8.82
75	34.61
71	40.11
78	12.52
79	-35.18
78	48.12
70	40.24
73	25.40
73	26.19
53	23.71
77	13.09
76	53.97
79	50.83
74	17.25
54	6.48
52	27.44
59	-16.30
75	43.86
66	-24.66
69	-15.78
75	4.94
75	42.71
51	12.35
50	-3.38
56	11.54
57	3.86
67	45.42
53	4.36
53	12.11
78	49.42
76	-33.45
72	31.14
57	-11.70
60	-4.25
49	-4.33
78	9.92
57	5.33
76	45.80
77	23.00
78	35.17
75	50.08
78	55.68
52	11.58
69	18.48
70	-0.23
61	30.06
68	13.70
47	3.75
49	15.33
75	59.43
48	9.00
66	6.92
69	-18.14
79	60.17
80	48.86
75	4.93
71	-17.54
62	0.39
50	13.44
74	41.70
78	52.52
57	5.54
79	37.97
68	12.05
77	16.00
74	13.47
64	14.62
47	9.54
43	11.86
65	6.80
55	18.54
67	14.08
80	22.30
74	47.50
80	64.14
59	28.63
62	-6.19
64	35.71
67	33.32
77	53.34
77	31.79
80	41.90
73	18.00
81	35.68
68	31.94
72	51.18
61	-1.28
73	39.02
74	37.51
76	29.37
70	42.87
54	17.97
75	56.95
71	33.89
59	-29.30
47	6.31
69	32.88
76	54.69
78	49.61
79	22.18
73	42.00
50	-18.92
49	-13.99
72	3.15
58	4.17
48	12.65
77	35.90
79	14.60
58	18.07
73	-20.16
73	19.42
62	47.91
77	42.46
65	33.99
44	-25.97
60	19.74
63	-22.57
52	27.71
80	52.37
78	12.10
73	-22.28
78	-41.29
66	12.15
43	13.52
48	9.06
80	59.91
70	23.61
58	33.68
69	31.88
75	8.99
57	-9.47
70	-25.30
67	-12.09
66	14.58
75	52.22
77	38.71
79	18.45
71	25.29
71	47.01
77	-20.87
73	44.45
46	55.76
58	27.15
74	14.00
67	-13.83
63	0.34
68	24.67
57	14.70
74	44.80
41	8.47
76	1.29
75	48.21
77	46.05
56	-9.43
46	2.04
65	-25.75
80	40.42
73	6.92
71	13.20
53	15.63
71	5.82
60	-26.32
80	59.33
81	46.95
69	33.52
66	38.57
53	-6.17
70	13.76
44	-8.57
59	6.12
71	-21.14
72	10.66
69	36.81
65	39.94
66	37.95
53	0.31
74	50.44
74	24.48
78	51.50
78	38.89
78	18.34
76	-34.89
70	41.32
64	-17.74
74	10.50
65	21.03
53	15.36
53	-15.41
64	-17.82
