42	43.51
76	41.33
70	36.78
43	-8.82
77	34.61
74	40.11
76	12.52
82	-35.18
81	48.12
70	40.24
72	25.40
76	26.19
60	23.71
78	13.09
74	53.97
81	50.83
77	17.25
56	6.48
61	27.44
64	-16.30
76	43.86
55	-24.66
73	-15.78
78	4.94
75	42.71
52	12.35
47	-3.38
58	11.54
53	3.86
71	45.42
49	4.36
53	12.11
80	49.42
79	-33.45
74	31.14
63	-11.70
55	-4.25
44	-4.33
80	9.92
50	5.33
78	45.80
78	23.00
80	35.17
78	50.08
79	55.68
55	11.58
73	18.48
75	-0.23
69	30.06
73	13.70
50	3.75
56	15.33
75	59.43
51	9.00
68	6.92
69	-18.14
81	60.17
82	48.86
78	4.93
75	-17.54
62	0.39
57	13.44
74	41.70
80	52.52
59	5.54
80	37.97
69	12.05
81	16.00
76	13.47
70	14.62
53	9.54
47	11.86
66	6.80
58	18.54
72	14.08
83	22.30
75	47.50
81	64.14
63	28.63
68	-6.19
69	35.71
60	33.32
79	53.34
80	31.79
82	41.90
74	18.00
84	35.68
72	31.94
69	51.18
56	-1.28
71	39.02
78	37.51
78	29.37
69	42.87
61	17.97
76	56.95
72	33.89
58	-29.30
44	6.31
75	32.88
76	54.69
80	49.61
81	22.18
75	42.00
56	-18.92
49	-13.99
75	3.15
63	4.17
52	12.65
80	35.90
81	14.60
62	18.07
75	-20.16
76	19.42
66	47.91
79	42.46
70	33.99
48	-25.97
63	19.74
61	-22.57
60	27.71
81	52.37
78	12.10
76	-22.28
80	-41.29
71	12.15
50	13.52
49	9.06
81	59.91
74	23.61
62	33.68
73	31.88
76	8.99
59	-9.47
72	-25.30
71	-12.09
71	14.58
77	52.22
79	38.71
80	18.45
74	25.29
70	47.01
79	-20.87
74	44.45
39	55.76
63	27.15
73	14.00
72	-13.83
65	0.34
73	24.67
62	14.70
75	44.80
42	8.47
79	1.29
77	48.21
79	46.05
61	-9.43
45	2.04
64	-25.75
82	40.42
74	6.92
73	13.20
57	15.63
72	5.82
57	-26.32
82	59.33
82	46.95
73	33.52
67	38.57
50	-6.17
73	13.76
55	-8.57
61	6.12
72	-21.14
72	10.66
74	36.81
71	39.94
67	37.95
46	0.31
73	50.44
79	24.48
80	51.50
79	38.89
81	18.34
78	-34.89
70	41.32
68	-17.74
75	10.50
72	21.03
59	15.36
42	-15.41
49	-17.82
