42	43.51
70	41.33
68	36.78
39	-8.82
70	34.61
67	40.11
70	12.52
76	-35.18
74	48.12
63	40.24
65	25.40
73	26.19
59	23.71
71	13.09
62	53.97
74	50.83
72	17.25
53	6.48
57	27.44
60	-16.30
71	43.86
50	-24.66
66	-15.78
73	4.94
68	42.71
48	12.35
44	-3.38
54	11.54
51	3.86
66	45.42
44	4.36
50	12.11
75	49.42
73	-33.45
67	31.14
59	-11.70
51	-4.25
41	-4.33
75	9.92
46	5.33
70	45.80
74	23.00
75	35.17
71	50.08
74	55.68
52	11.58
67	18.48
70	-0.23
65	30.06
67	13.70
47	3.75
51	15.33
64	59.43
48	9.00
67	6.92
65	-18.14
73	60.17
75	48.86
72	4.93
69	-17.54
59	0.39
55	13.44
67	41.70
74	52.52
58	5.54
75	37.97
65	12.05
74	16.00
71	13.47
63	14.62
50	9.54
43	11.86
59	6.80
55	18.54
64	14.08
77	22.30
66	47.50
77	64.14
61	28.63
64	-6.19
67	35.71
57	33.32
74	53.34
76	31.79
75	41.90
70	18.00
77	35.68
68	31.94
57	51.18
52	-1.28
64	39.02
71	37.51
75	29.37
61	42.87
58	17.97
64	56.95
68	33.89
53	-29.30
41	6.31
69	32.88
66	54.69
74	49.61
77	22.18
70	42.00
54	-18.92
46	-13.99
70	3.15
64	4.17
48	12.65
75	35.90
75	14.60
59	18.07
67	-20.16
71	19.42
61	47.91
72	42.46
66	33.99
45	-25.97
58	19.74
57	-22.57
59	27.71
75	52.37
71	12.10
70	-22.28
75	-41.29
66	12.15
52	13.52
46	9.06
75	59.91
71	23.61
61	33.68
69	31.88
71	8.99
54	-9.47
67	-25.30
66	-12.09
67	14.58
69	52.22
72	38.71
70	18.45
71	25.29
63	47.01
71	-20.87
66	44.45
34	55.76
60	27.15
70	14.00
65	-13.83
62	0.34
69	24.67
59	14.70
70	44.80
38	8.47
75	1.29
69	48.21
71	46.05
60	-9.43
43	2.04
57	-25.75
75	40.42
67	6.92
68	13.20
54	15.63
66	5.82
52	-26.32
77	59.33
76	46.95
70	33.52
62	38.57
47	-6.17
63	13.76
54	-8.57
56	6.12
70	-21.14
67	10.66
70	36.81
67	39.94
59	37.95
44	0.31
62	50.44
75	24.48
75	51.50
74	38.89
73	18.34
70	-34.89
63	41.32
65	-17.74
69	10.50
69	21.03
57	15.36
39	-15.41
45	-17.82
