318	30.53537693
500	23.1650472
527	30.49383732
487	38.79742279
404	38.14227137
415	37.6139346
548	35.67793254
492	37.73573675
693	29.71594203
528	26.16402706
260	28.56129445
570	31.37863403
666	41.31282827
449	34.75135898
653	36.2452799
521	18.11344902
428	43.63239587
313	34.12974501
471	24.07733666
437	46.5798071
519	32.98100595
542	44.01314434
500	31.66447483
510	22.74092224
383	32.06059236
480	44.66004393
518	32.91339973
474	33.91503808
413	45.51041645
700	37.24016827
548	28.44669282
395	23.47430823
681	23.02843873
626	26.88197943
587	34.78284404
407	27.67850758
553	41.50889381
502	26.63488376
432	32.59302763
610	37.86921655
475	42.07895668
504	41.64918566
386	39.59264988
429	39.62094874
220	39.34490001
531	33.7004328
464	48.06443863
645	35.4632858
543	39.61837047
195	24.73642866
308	23.73468956
409	18.72700116
387	29.54836082
460	29.99162514
218	27.27744503
197	44.5557036
227	28.60826809
287	29.91048878
447	34.51968608
414	25.31909524
168	23.9255361
510	31.09553631
448	33.98158792
150	26.71778843
322	25.44315757
183	22.15469859
272	21.33916437
310	31.12815253
253	22.46352905
268	37.46020681
184	25.72895716
279	29.90778206
162	28.402279
325	30.93538567
150	28.30664792
291	23.57079298
306	45.47824683
227	27.79793123
358	25.04268967
377	28.0833331
345	28.52506253
227	31.65577703
380	22.91094462
396	29.73020368
356	41.71503937
265	26.91623892
511	24.29083466
330	26.65386938
406	24.50238439
210	18.02197612
184	20.53844474
337	38.10845643
373	32.33800913
88	28.79013587
387	26.26403749
323	31.5722912
273	27.43155103
223	27.08015667
349	26.17908263
37	12.27833045
32	14.01759854
24	12.62328952
27	19.81789385
19	13.95148838
49	16.64579048
16	20.34239765
47	12.64958962
0	18.09134465
36	10.26092648
31	18.09184925
18	7.919789142
28	18.0728087
8	11.82080435
31	10.61975675
30	13.23151714
24	12.07297696
29	17.40638241
37	11.37540962
42	12.15218106
55	13.21095323
34	12.26748395
51	14.35005998
46	20.33485792
63	16.20944825
52	15.84152777
51	18.72309964
51	17.092739
30	9.99920986
50	13.26061575
51	14.13114862
51	8.418324881
25	10.48092081
42	16.88163562
65	12.25288663
64	10.57057392
63	16.40602638
57	17.2829765
52	16.38866921
63	17.92211628
50	18.4083322
74	21.27536943
69	17.58894704
75	19.70474638
48	19.04754003
63	17.9683092
49	12.70756112
85	16.81965836
68	16.72990024
79	21.35521766
