18.03333333	11.8
32.26666667	17.7
14.63333333	10.533
30.43333333	11.7
30.93333333	15.467
24.93333333	14.267
22.7	14.6
19.66666667	13.033
22.93333333	13.3
21.9	15.1
22.25	13.6
22.2	12.267
22.1	13.8
32.73333333	11.833
22.63333333	9.833
24.93333333	8.6
16.83333333	7.667
19.5	8.833
22.334	10.65
20.36666667	14.7
25.5	12.633
37.889	10.9
24.8	10.9
18.73333333	9.033
39.56	5.133
23.66666667	11.5
23.05	8.05
23.26666667	13.25
27.16666667	10.933
26.46666667	20.767
17.5	11.5
28.43333333	12.333
21.76666667	10.5
27.76666667	10.333
16.76666667	6.933
22.83333333	9.667
16.83333333	7.533
14.53333333	8.267
18.7	3.6
12.96666667	5.833
24.63333333	17.4
27.83333333	22.033
37.56666667	12.133
21.43333333	10.033
22.967	5.6
16.267	5
11.733	3
15.4	1.3
17.1	14.6
26.833	11.3
22.033	9.5
20.9	4.2
16.3	6.7
15.767	10.7
16.467	5.3
13.867	7.3
13.133	11.4
18.7	7.8
25.3	12
28.233	15.7
21.767	7
14.033	9.1
25.367	9.7
17.267	9.5
21	13.8
23.633	16.8
30.2	11.8
19.3	10.4
14.267	0.5
28	5.8
12.533	8.3
21.333	10
19.9	8.2
17.233	9.3
25.2	7.1
20.7	2.6
19.833	7
8.533	5.5
20.58	7.5
22.233	8.3
19.9	6.6
31.3	10.7
19.2	9.1
16.233	7.2
27.2	10.2
13.4	12.8
22.45	15.4
25.433	6.4
24.1	11.8
26.7	17.7
32.45	10.533
32.45	11.7
32.45	15.467
34.5	14.6
34.5	15.1
32.26	13.6
35.3	12.267
32.43	13.8
28.85	11.833
28.85	9.833
30.87	7.667
28.7	8.833
34.1	14.7
34.1	12.633
28.8	10.9
26.63	9.033
25.45	7.3
32.65	11.5
28.17	8.05
28.1	13.25
30.13	10.933
28.5	20.767
25.93	11.5
19.5	12.333
25.06	10.5
27.75	10.333
27.75	6.933
24.31	18.167
19.5	7.533
21.23	8.267
23	5.833
23	17.4
27.1	22.033
28.9	12.133
27.78	23.467
27.03	10.033
