42	43.51
75	41.33
69	36.78
42	-8.82
76	34.61
72	40.11
77	12.52
81	-35.18
79	48.12
69	40.24
73	25.40
75	26.19
57	23.71
77	13.09
75	53.97
80	50.83
75	17.25
55	6.48
56	27.44
62	-16.30
75	43.86
65	-24.66
71	-15.78
77	4.94
75	42.71
52	12.35
47	-3.38
57	11.54
56	3.86
69	45.42
52	4.36
53	12.11
79	49.42
77	-33.45
73	31.14
60	-11.70
59	-4.25
48	-4.33
79	9.92
55	5.33
77	45.80
77	23.00
79	35.17
76	50.08
78	55.68
53	11.58
72	18.48
73	-0.23
65	30.06
71	13.70
49	3.75
52	15.33
74	59.43
50	9.00
67	6.92
69	-18.14
80	60.17
81	48.86
76	4.93
73	-17.54
63	0.39
54	13.44
74	41.70
79	52.52
59	5.54
80	37.97
68	12.05
80	16.00
75	13.47
67	14.62
50	9.54
45	11.86
66	6.80
57	18.54
69	14.08
81	22.30
74	47.50
81	64.14
61	28.63
65	-6.19
67	35.71
61	33.32
78	53.34
79	31.79
80	41.90
74	18.00
82	35.68
70	31.94
70	51.18
61	-1.28
74	39.02
77	37.51
77	29.37
70	42.87
57	17.97
74	56.95
72	33.89
62	-29.30
42	6.31
72	32.88
75	54.69
79	49.61
80	22.18
74	42.00
54	-18.92
51	-13.99
73	3.15
60	4.17
50	12.65
78	35.90
80	14.60
60	18.07
74	-20.16
75	19.42
63	47.91
79	42.46
68	33.99
46	-25.97
62	19.74
64	-22.57
56	27.71
80	52.37
78	12.10
75	-22.28
79	-41.29
69	12.15
46	13.52
49	9.06
80	59.91
73	23.61
61	33.68
71	31.88
76	8.99
59	-9.47
71	-25.30
69	-12.09
69	14.58
76	52.22
78	38.71
79	18.45
73	25.29
71	47.01
78	-20.87
73	44.45
25	55.76
61	27.15
74	14.00
70	-13.83
64	0.34
71	24.67
60	14.70
74	44.80
40	8.47
78	1.29
76	48.21
77	46.05
59	-9.43
41	2.04
66	-25.75
81	40.42
74	6.92
72	13.20
55	15.63
71	5.82
61	-26.32
81	59.33
81	46.95
71	33.52
66	38.57
52	-6.17
71	13.76
50	-8.57
60	6.12
71	-21.14
73	10.66
72	36.81
69	39.94
68	37.95
51	0.31
74	50.44
76	24.48
79	51.50
79	38.89
80	18.34
77	-34.89
69	41.32
66	-17.74
74	10.50
70	21.03
56	15.36
49	-15.41
63	-17.82
