56.29	318
53.03	500
68.52	527
70.32	487
48.4	404
39.58	415
62.42	548
60.41	492
57.81	693
57.24	528
53.89	260
60.16	570
63.67	666
41.9	449
93.55	653
59.96	521
51.72	428
35.73	313
59.89	471
58.32	437
71.87	519
58.73	542
57.81	500
57.25	510
38.95	383
47.24	480
58.09	518
61.28	474
51.36	413
85.92	700
69.72	548
99.06	395
87.32	681
70.51	626
82.75	587
64.63	407
58.85	553
56.01	502
59.07	432
75.36	610
59.91	475
64.72	504
36.79	386
61.19	429
62.96	220
53.22	546
66.88	531
58.67	464
74.67	645
99.55	543
45.57	195
41.24	308
43	409
46.61	387
43.22	460
22.66	218
28.76	197
27.59	227
29.97	287
50.55	447
37.32	414
20.93	168
69.25	510
44.08	448
20.86	150
33.01	322
27.28	183
34.91	272
31.66	310
31.94	253
29.13	268
23.33	184
34.27	279
21.87	162
39.35	325
24.42	150
49.42	291
44.15	306
25.9	227
33.48	358
33.04	377
36.02	345
27.7	227
37.75	380
36.18	396
37.52	356
31.57	265
52.67	511
31.63	330
48.51	406
24.25	210
23.41	184
49.94	337
45.89	373
57.42	88
36.92	387
32.51	323
26.65	273
23.82	223
33.32	349
18.6	37
20.56	32
20.54	24
24.63	27
25.04	19
25.87	49
18.65	16
27.09	47
20.01	0
18.31	36
31.32	31
20.76	18
26.57	28
25.28	8
10.68	31
19.44	30
21.75	24
31.35	29
6.337	37
16.34	42
25.43	55
23.37	34
19.62	51
18.17	46
20.69	63
17.62	52
18.2	51
24.27	51
12.02	30
26.81	50
20.53	51
28.55	51
12.55	25
16.44	42
20.64	65
30.36	64
21.34	63
21.87	57
18.94	52
18.97	63
17.59	50
23.2	74
18.41	69
17.32	75
16.51	48
21.2	63
23.5	49
19.33	85
21.39	68
16.73	79
