79.700000	-5.300000
76.700000	-7.000000
79.100000	-9.200000
76.000000	-6.600000
74.400000	-9.100000
67.800000	-9.800000
70.800000	-7.200000
75.200000	-5.900000
78.700000	-4.800000
80.800000	-3.400000
78.700000	-3.200000
75.300000	-1.600000
75.800000	-2.200000
78.200000	-3.800000
75.800000	-5.000000
74.500000	-3.500000
82.400000	-3.300000
79.800000	-1.800000
77.800000	-1.600000
78.300000	-2.600000
68.700000	-5.000000
82.000000	-7.100000
84.400000	-3.800000
74.900000	-5.500000
84.300000	-5.900000
84.200000	-6.100000
82.400000	-6.500000
58.900000	-7.200000
74.600000	-6.900000
74.800000	-3.600000
80.700000	-5.700000
78.500000	-6.500000
71.400000	-1.000000
74.600000	0.400000
80.100000	-0.100000
84.000000	1.400000
79.500000	0.600000
71.100000	-1.100000
50.700000	-4.800000
79.800000	-5.500000
81.300000	-1.700000
69.400000	-7.400000
71.200000	-9.500000
65.500000	-11.000000
71.800000	-11.500000
78.300000	-12.100000
84.700000	-8.000000
63.500000	-5.800000
80.400000	-9.900000
85.300000	-12.100000
82.000000	-7.600000
75.600000	-4.900000
80.400000	-4.600000
80.600000	-4.100000
69.800000	-5.100000
86.600000	-6.500000
86.300000	-2.200000
81.100000	-2.500000
76.100000	1.600000
96.200000	2.000000
86.900000	0.100000
69.500000	-1.400000
91.300000	0.100000
80.000000	-2.500000
61.200000	-4.500000
94.000000	-5.600000
96.500000	-4.600000
90.800000	-4.800000
90.400000	-4.900000
83.800000	-4.300000
95.300000	-5.300000
85.200000	-0.300000
99.600000	2.000000
88.300000	0.600000
98.100000	-1.800000
98.900000	1.200000
88.900000	0.000000
88.000000	-2.600000
86.400000	-7.000000
93.900000	-9.000000
98.500000	-4.200000
102.900000	-1.100000
87.900000	-4.600000
95.300000	-4.700000
91.600000	-3.000000
100.300000	1.000000
97.300000	3.200000
86.400000	-2.700000
86.500000	-1.600000
101.100000	2.000000
90.400000	6.000000
87.100000	7.800000
105.900000	4.600000
107.100000	4.100000
100.600000	4.400000
100.200000	5.300000
107.300000	5.300000
116.900000	5.400000
118.900000	5.700000
115.500000	5.700000
116.000000	5.600000
108.900000	6.200000
118.700000	6.100000
126.200000	6.200000
127.600000	6.600000
114.200000	4.900000
96.800000	1.300000
97.300000	2.500000
97.600000	4.600000
100.700000	6.100000
94.400000	5.600000
113.200000	5.400000
106.500000	1.400000
108.800000	1.400000
112.500000	5.200000
111.800000	6.300000
102.900000	5.300000
83.800000	1.400000
95.400000	-0.600000
81.400000	0.700000
103.500000	4.200000
110.700000	3.900000
103.300000	5.500000
86.400000	2.400000
97.200000	1.200000
94.400000	5.200000
115.900000	8.900000
110.700000	10.000000
107.700000	9.900000
92.100000	9.900000
91.400000	10.300000
96.300000	10.900000
93.800000	11.500000
95.200000	10.600000
98.000000	8.900000
83.500000	8.400000
84.900000	11.300000
79.300000	8.000000
92.400000	9.600000
114.700000	12.200000
110.300000	13.800000
101.000000	13.400000
96.300000	15.600000
80.300000	16.400000
85.400000	17.200000
98.400000	13.900000
92.700000	6.100000
75.800000	5.800000
107.100000	6.500000
96.600000	7.000000
108.400000	5.600000
88.800000	7.100000
100.200000	7.900000
117.400000	8.800000
104.500000	7.500000
107.600000	9.300000
95.600000	5.500000
87.200000	7.300000
82.400000	7.900000
72.500000	8.200000
86.800000	9.300000
88.500000	9.500000
97.600000	8.500000
100.700000	11.800000
95.000000	15.400000
107.400000	15.200000
76.300000	10.700000
97.300000	12.500000
88.300000	15.900000
100.000000	11.400000
87.500000	6.000000
76.100000	4.700000
84.600000	3.100000
60.700000	4.100000
66.600000	7.500000
87.500000	11.200000
88.400000	11.000000
95.400000	10.000000
94.400000	12.400000
97.400000	12.600000
77.900000	12.900000
103.200000	13.500000
111.900000	13.600000
117.300000	12.900000
95.500000	14.200000
81.900000	13.500000
73.700000	12.000000
71.000000	8.600000
68.000000	7.000000
74.700000	7.900000
87.300000	7.200000
80.000000	7.800000
77.600000	11.100000
80.800000	16.700000
103.300000	17.800000
96.700000	15.100000
97.400000	16.700000
99.900000	11.300000
63.900000	3.200000
60.200000	7.600000
78.200000	10.900000
82.100000	15.800000
90.500000	16.600000
99.800000	18.100000
91.200000	13.000000
69.500000	8.700000
81.800000	11.400000
99.400000	16.000000
97.000000	12.000000
106.600000	15.700000
102.000000	13.200000
99.400000	13.200000
120.700000	17.000000
103.000000	12.300000
76.600000	9.200000
68.000000	9.200000
83.500000	12.200000
100.800000	15.100000
102.900000	15.400000
89.700000	12.700000
72.600000	13.300000
78.500000	11.800000
83.700000	12.200000
88.700000	12.600000
63.200000	13.200000
73.100000	12.900000
80.800000	15.700000
85.100000	16.600000
99.500000	15.800000
101.800000	15.500000
109.400000	17.800000
105.100000	18.900000
105.200000	15.300000
67.600000	11.200000
68.500000	12.900000
89.900000	16.100000
102.700000	15.300000
89.000000	13.200000
96.000000	14.800000
99.600000	14.800000
60.000000	8.600000
79.000000	8.300000
82.500000	14.300000
94.200000	15.900000
84.600000	13.500000
84.000000	12.900000
67.900000	8.700000
69.900000	4.700000
67.700000	6.100000
86.900000	10.200000
93.000000	11.600000
91.400000	10.600000
86.800000	9.500000
82.200000	9.200000
72.600000	8.400000
77.000000	7.900000
68.000000	4.200000
95.100000	8.300000
92.300000	11.200000
72.400000	10.300000
90.700000	12.200000
83.800000	11.100000
78.800000	9.800000
72.300000	10.700000
76.300000	11.100000
81.500000	11.400000
81.800000	11.200000
77.200000	10.400000
78.500000	10.100000
75.300000	9.700000
81.400000	9.400000
89.700000	9.600000
74.200000	10.300000
89.500000	9.800000
80.700000	7.100000
74.600000	6.800000
73.900000	7.700000
71.300000	10.200000
66.600000	12.400000
69.900000	14.800000
71.200000	12.000000
63.000000	9.200000
