1	-16.3
2	-13.4
3	-13
4	-12.8
5	-13.6
6	-6
7	-6.5
8	-0.3
9	-1.3
10	-4
11	-5.3
12	-5.5
13	-6.9
14	-10.3
15	-13.6
16	-10.4
17	-9.3
18	-7.9
19	-6.4
20	1
21	-1.4
22	0.3
23	2
24	-5.3
25	-8.4
26	-2.8
27	-0.8
28	-2.4
29	-2.9
30	-3
31	-5.1
32	-2.1
33	2.6
34	-0.6
35	-0.3
36	2.5
37	-2.3
38	1.9
39	-0.3
40	1.6
41	0.4
42	0.4
43	1.6
44	2.4
45	-0.3
46	1.8
47	-2.5
48	-3.1
49	-3.3
50	-4.1
51	-3.6
52	-2.9
53	-4.3
54	-4.3
55	-4.1
56	-6.5
57	-8.8
58	-7.8
59	-3.5
60	-3
61	-0.8
62	1
63	3
64	3
65	1.1
66	0.3
67	-1.3
68	-1
69	-1.5
70	4.9
71	5.5
72	4.6
73	4.5
74	5.3
75	-3.3
76	-2.5
77	0.5
78	1
79	0.3
80	0.1
81	0
82	0.6
83	0.1
84	4.6
85	2.5
86	0.6
87	-0.1
88	-2
89	-1.6
90	-1.8
91	-0.5
92	0.3
93	-0.3
94	-0.8
95	-2.3
96	-1.3
97	-2
98	0
99	3.4
100	4.8
101	4.5
102	4.4
103	5.9
104	6.4
105	6.3
106	5.1
107	-0.9
108	-2.1
109	0.1
110	1.6
111	2.5
112	4.4
113	4
114	0.4
115	1.1
116	1.5
117	1
118	1.5
119	2.4
120	0.4
121	0
122	-1.4
123	-2.1
124	-2.6
125	-2.5
126	-0.3
127	3.9
128	6.6
129	9.1
130	9
131	7.8
132	8.5
133	10.4
134	11.4
135	14.1
136	16.5
137	10.1
138	9.6
139	12.5
140	9.6
141	9.8
142	12.3
143	13.1
144	4.6
145	8.3
146	11.3
147	5.8
148	11.3
149	16
150	17
151	18.8
152	16.6
153	14.5
154	16.5
155	16.5
156	14.4
157	12.9
158	10.8
159	11
160	12.9
161	14.5
162	15.9
