41	43.51
69	41.33
65	36.78
38	-8.82
68	34.61
66	40.11
71	12.52
73	-35.18
72	48.12
62	40.24
66	25.40
69	26.19
53	23.71
72	13.09
67	53.97
72	50.83
70	17.25
51	6.48
49	27.44
56	-16.30
69	43.86
61	-24.66
62	-15.78
72	4.94
68	42.71
48	12.35
46	-3.38
52	11.54
53	3.86
62	45.42
48	4.36
49	12.11
73	49.42
70	-33.45
64	31.14
53	-11.70
55	-4.25
46	-4.33
73	9.92
53	5.33
67	45.80
73	23.00
74	35.17
68	50.08
72	55.68
49	11.58
64	18.48
65	-0.23
59	30.06
59	13.70
44	3.75
44	15.33
66	59.43
45	9.00
65	6.92
65	-18.14
71	60.17
72	48.86
68	4.93
66	-17.54
59	0.39
48	13.44
67	41.70
72	52.52
55	5.54
74	37.97
64	12.05
70	16.00
69	13.47
58	14.62
44	9.54
40	11.86
59	6.80
52	18.54
63	14.08
74	22.30
66	47.50
75	64.14
58	28.63
59	-6.19
62	35.71
64	33.32
72	53.34
74	31.79
73	41.90
70	18.00
76	35.68
64	31.94
62	51.18
58	-1.28
67	39.02
66	37.51
73	29.37
62	42.87
51	17.97
66	56.95
66	33.89
55	-29.30
45	6.31
65	32.88
67	54.69
70	49.61
74	22.18
69	42.00
48	-18.92
46	-13.99
68	3.15
61	4.17
45	12.65
73	35.90
72	14.60
54	18.07
65	-20.16
67	19.42
59	47.91
72	42.46
61	33.99
41	-25.97
56	19.74
59	-22.57
53	27.71
74	52.37
71	12.10
67	-22.28
72	-41.29
59	12.15
46	13.52
45	9.06
73	59.91
66	23.61
58	33.68
65	31.88
69	8.99
51	-9.47
65	-25.30
62	-12.09
62	14.58
67	52.22
70	38.71
71	18.45
67	25.29
64	47.01
67	-20.87
67	44.45
42	55.76
55	27.15
68	14.00
61	-13.83
60	0.34
65	24.67
55	14.70
69	44.80
39	8.47
71	1.29
67	48.21
68	46.05
56	-9.43
43	2.04
57	-25.75
73	40.42
66	6.92
66	13.20
50	15.63
66	5.82
56	-26.32
74	59.33
74	46.95
65	33.52
61	38.57
50	-6.17
63	13.76
43	-8.57
55	6.12
68	-21.14
67	10.66
65	36.81
61	39.94
59	37.95
50	0.31
66	50.44
70	24.48
72	51.50
72	38.89
70	18.34
69	-34.89
64	41.32
61	-17.74
68	10.50
61	21.03
52	15.36
49	-15.41
60	-17.82
